opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value
7IZQJIPA,Maureen Marcano,GTXPro,Kan-code,Won,2017-09-17,2017-12-27,4812
7AH7F190,Reed Clapper,GTX Basic,Betasoloin,Lost,2017-09-17,2017-11-27,0
ME0LMBYL,Reed Clapper,GTX Plus Basic,Initech,Lost,2017-09-17,2017-12-21,0
KODTODAA,Reed Clapper,GTX Plus Pro,Betasoloin,Lost,2017-09-17,2017-11-12,0
RENW2N0H,Reed Clapper,GTXPro,Bioplex,Won,2017-09-17,2017-11-19,5186
9F407X6U,Rosalina Dieter,MG Special,Konex,Won,2017-09-17,2017-12-02,49
S0MZHYQC,Zane Levy,GTXPro,Konex,Won,2017-09-17,2017-09-27,4800
HP9TUR60,Daniell Hammack,GTXPro,Initech,Won,2017-09-18,2017-12-24,5627
P4PKECH7,Darcel Schlecht,GTX Basic,Gogozoom,Lost,2017-09-18,2017-09-24,0
USL5PZ4O,Darcel Schlecht,GTXPro,Stanredtax,Won,2017-09-18,2017-12-06,3779
3DM5SSI5,Darcel Schlecht,GTXPro,Warephase,Won,2017-09-18,2017-11-05,5231
D40ALWGC,Donn Cantrell,GTX Plus Pro,Mathtouch,Lost,2017-09-18,2017-09-28,0
524QUXI2,Donn Cantrell,GTX Plus Pro,Xx-zobam,Lost,2017-09-18,2017-11-26,0
8W35TVOQ,Hayden Neloms,MG Advanced,Faxquote,Won,2017-09-18,2017-12-02,2918
UU7N7LZK,James Ascencio,MG Advanced,,Engaging,2017-09-18,,
3D6LLPA1,Jonathan Berthelot,GTX Plus Basic,Funholding,Lost,2017-09-18,2017-12-05,0
58QZ1YGK,Jonathan Berthelot,GTXPro,Finhigh,Won,2017-09-18,2017-09-27,4902
OU42AWAE,Kami Bicknell,GTX Basic,Hatfan,Won,2017-09-18,2017-11-22,531
ZBDT3T2H,Kary Hendrixson,GTX Basic,,Engaging,2017-09-18,,
OJOJPNL6,Kary Hendrixson,GTX Plus Pro,Singletechno,Lost,2017-09-18,2017-11-21,0
MENKE9IV,Kary Hendrixson,GTX Basic,Singletechno,Won,2017-09-18,2017-11-30,526
PXSDIDXO,Lajuana Vencill,GTX Basic,Ron-tech,Lost,2017-09-18,2017-11-11,0
5PIJNVMB,Lajuana Vencill,GTX Basic,Konmatfix,Won,2017-09-18,2017-11-17,485
WSO3NMK5,Maureen Marcano,MG Advanced,,Engaging,2017-09-18,,
ZLFKHXXI,Moses Frase,GTX Basic,Rundofase,Won,2017-09-18,2017-12-25,520
WIDRX5N6,Niesha Huffines,GTX Plus Basic,Dontechi,Won,2017-09-18,2017-12-23,1020
HJLKGIH4,Reed Clapper,GTX Plus Basic,Mathtouch,Lost,2017-09-18,2017-12-04,0
DF6A63B7,Reed Clapper,MG Advanced,Yearin,Lost,2017-09-18,2017-12-20,0
T2EM55FZ,Rosie Papadopoulos,GTXPro,Donquadtech,Won,2017-09-18,2017-11-15,4205
KDQL1O1A,Vicki Laflamme,GTX Basic,Dalttechnology,Lost,2017-09-18,2017-11-05,0
01XZ9CRY,Zane Levy,GTX Plus Pro,Initech,Engaging,2017-09-18,,
HJY0TQ7X,Zane Levy,MG Special,Toughzap,Engaging,2017-09-18,,
75HKH8PS,Anna Snelling,GTX Plus Basic,Funholding,Lost,2017-09-19,2017-09-30,0
NK2CHYT1,Cecily Lampkin,GTX Plus Basic,Ron-tech,Lost,2017-09-19,2017-11-08,0
A7OVC1WK,Corliss Cosme,GTX Plus Pro,,Engaging,2017-09-19,,
0WGAPLOI,Darcel Schlecht,GTXPro,dambase,Won,2017-09-19,2017-12-07,4990
GXPA5D3A,Darcel Schlecht,GTXPro,Domzoom,Won,2017-09-19,2017-09-29,5450
8598PVIX,Elease Gluck,MG Special,Groovestreet,Won,2017-09-19,2017-11-11,53
VKM2BCMV,Jonathan Berthelot,GTXPro,Inity,Won,2017-09-19,2017-09-25,3678
9N7LHW38,Kami Bicknell,GTXPro,Newex,Lost,2017-09-19,2017-09-29,0
BKMYW792,Kami Bicknell,MG Advanced,Nam-zim,Lost,2017-09-19,2017-11-27,0
3IBBBGM4,Kary Hendrixson,GTX Basic,Fasehatice,Won,2017-09-19,2017-11-18,555
T32P6LSX,Lajuana Vencill,GTX Basic,Rangreen,Won,2017-09-19,2017-12-16,492
B944EMXZ,Marty Freudenburg,GTX Plus Basic,Codehow,Lost,2017-09-19,2017-11-23,0
DOY7VMYB,Marty Freudenburg,GTX Plus Basic,Warephase,Lost,2017-09-19,2017-11-10,0
QXWLE549,Marty Freudenburg,GTX Basic,Gogozoom,Won,2017-09-19,2017-11-17,574
V1SX6HOD,Maureen Marcano,GTX Plus Basic,,Engaging,2017-09-19,,
R0R0V2O5,Maureen Marcano,GTXPro,Finjob,Won,2017-09-19,2017-12-09,4709
D3O1PCMO,Niesha Huffines,MG Advanced,Condax,Won,2017-09-19,2017-12-04,3079
G53492IF,Reed Clapper,GTXPro,Massive Dynamic,Won,2017-09-19,2017-09-24,4369
WVKBXWA9,Rosie Papadopoulos,MG Advanced,,Engaging,2017-09-19,,
KUH39HQ7,Versie Hillebrand,MG Special,Rangreen,Lost,2017-09-19,2017-09-22,0
RW6QS352,Versie Hillebrand,GTX Plus Pro,Statholdings,Won,2017-09-19,2017-12-31,6000
1374WYJG,Violet Mclelland,MG Advanced,Kan-code,Won,2017-09-19,2017-12-31,3248
1T8R8X79,Zane Levy,MG Advanced,Nam-zim,Won,2017-09-19,2017-11-19,4249
PSMWYTMB,Boris Faz,MG Advanced,Toughzap,Engaging,2017-09-20,,
0ZXS3AIR,Boris Faz,GTX Basic,Betasoloin,Won,2017-09-20,2017-12-26,563
SBTVPORC,Corliss Cosme,GTXPro,Gekko & Co,Won,2017-09-20,2017-09-29,5037
XZKZYO55,Daniell Hammack,GTXPro,Kan-code,Won,2017-09-20,2017-12-16,4865
AMCOSQZC,Darcel Schlecht,GTXPro,Warephase,Won,2017-09-20,2017-12-18,5192
6C2CJX31,Donn Cantrell,GTX Plus Basic,Kan-code,Lost,2017-09-20,2017-12-23,0
NRK892VX,Elease Gluck,GTX Plus Pro,,Engaging,2017-09-20,,
5F1RM2YM,Elease Gluck,MG Special,,Engaging,2017-09-20,,
VQQR3OUI,Elease Gluck,MG Special,Doncon,Won,2017-09-20,2017-12-31,41
UWYFOEMO,Hayden Neloms,MG Special,Dalttechnology,Won,2017-09-20,2017-09-26,59
ZXNHUYCM,James Ascencio,GTX Plus Pro,Goodsilron,Lost,2017-09-20,2017-10-01,0
KHG4UMKP,James Ascencio,MG Special,Blackzim,Won,2017-09-20,2017-11-24,58
5R7N3RKQ,Jonathan Berthelot,GTXPro,Ron-tech,Won,2017-09-20,2017-09-30,4361
197EQMY8,Kami Bicknell,GTXPro,,Engaging,2017-09-20,,
TEM0I59X,Kami Bicknell,GTX Plus Pro,Lexiqvolax,Won,2017-09-20,2017-12-09,4906
1WPZ1MCO,Markita Hansen,GTX Basic,Goodsilron,Won,2017-09-20,2017-09-29,587
1AQKM7VU,Markita Hansen,GTXPro,Y-corporation,Won,2017-09-20,2017-11-24,4487
VTVYSUZG,Moses Frase,MG Advanced,Cancity,Won,2017-09-20,2017-12-28,3627
61IKUAZI,Rosalina Dieter,GTX Plus Basic,Dalttechnology,Engaging,2017-09-20,,
6ZSAKAHX,Rosalina Dieter,GTX Plus Basic,Plexzap,Won,2017-09-20,2017-12-22,920
D9MZMDOL,Vicki Laflamme,MG Special,Zumgoity,Engaging,2017-09-20,,
2FM8HJDM,Vicki Laflamme,MG Advanced,,Engaging,2017-09-20,,
7TIWLFZD,Vicki Laflamme,GTX Basic,Golddex,Won,2017-09-20,2017-10-01,552
HXRF96S3,Vicki Laflamme,MG Special,Labdrill,Won,2017-09-20,2017-12-15,54
WTEAOER0,Violet Mclelland,GTX Basic,Bubba Gump,Won,2017-09-20,2017-12-14,472
T8LSQO2S,Wilburn Farren,GTX Plus Pro,Xx-zobam,Lost,2017-09-20,2017-11-24,0
4R4QF0ZU,Zane Levy,GTXPro,,Engaging,2017-09-20,,
ABMOVF1A,Anna Snelling,MG Special,Toughzap,Won,2017-09-21,2017-09-30,66
Q2GK9IT2,Boris Faz,GTXPro,Yearin,Lost,2017-09-21,2017-12-02,0
J0WKJLR6,Cassey Cress,GTX Plus Basic,Massive Dynamic,Won,2017-09-21,2017-11-21,1039
B1D3HP8V,Corliss Cosme,GTX Plus Basic,Plussunin,Lost,2017-09-21,2017-11-22,0
QHP95ULI,Corliss Cosme,GTXPro,Kan-code,Lost,2017-09-21,2017-09-25,0
OAMR9KPA,Corliss Cosme,GTX Basic,Bluth Company,Won,2017-09-21,2017-12-21,550
IDKBZCAF,Daniell Hammack,GTXPro,,Engaging,2017-09-21,,
0GRGY09E,Darcel Schlecht,GTXPro,Rangreen,Lost,2017-09-21,2017-11-25,0
MP9PICCD,Darcel Schlecht,GTXPro,Treequote,Won,2017-09-21,2017-12-30,4570
F34QYKQJ,Donn Cantrell,GTXPro,Betasoloin,Lost,2017-09-21,2017-11-30,0
DHJ8KOUV,Gladys Colclough,GTX Plus Pro,Condax,Won,2017-09-21,2017-12-05,5138
JYNYK957,James Ascencio,MG Advanced,Labdrill,Won,2017-09-21,2017-12-02,3063
NOLWR5EX,Kami Bicknell,GTX Plus Basic,Sunnamplex,Lost,2017-09-21,2017-10-02,0
BUHR2X8U,Kary Hendrixson,GTX Basic,Green-Plus,Won,2017-09-21,2017-12-30,613
4OPFJFRO,Kary Hendrixson,GTXPro,Plexzap,Won,2017-09-21,2017-11-14,4808
MLV2QDU6,Lajuana Vencill,GTX Plus Pro,Condax,Won,2017-09-21,2017-11-26,5160
V7T9ZP6C,Markita Hansen,GTX Basic,J-Texon,Won,2017-09-21,2017-10-01,566
WYS1XI44,Marty Freudenburg,MG Special,Warephase,Won,2017-09-21,2017-09-27,68
C3HN12Z8,Maureen Marcano,GTX Basic,Kan-code,Lost,2017-09-21,2017-10-03,0
YCQXHVMZ,Reed Clapper,GTXPro,The New York Inquirer,Won,2017-09-21,2017-12-22,5600
4PLSG7A3,Versie Hillebrand,MG Special,dambase,Won,2017-09-21,2017-12-12,61
ZD772DU8,Vicki Laflamme,MG Special,Groovestreet,Lost,2017-09-21,2017-12-03,0
2KVQ5Z4M,Wilburn Farren,MG Advanced,Xx-zobam,Lost,2017-09-21,2017-11-29,0
U6LLSWEN,Cassey Cress,GTX Plus Basic,Plussunin,Lost,2017-09-22,2017-11-27,0
RVQTWBKE,Cassey Cress,GTX Plus Pro,Donware,Lost,2017-09-22,2017-11-24,0
BWPBMVQH,Corliss Cosme,GTX Basic,Zotware,Lost,2017-09-22,2017-11-29,0
LFI3BGEE,Daniell Hammack,GTX Plus Pro,,Engaging,2017-09-22,,
YPSXMDRH,Daniell Hammack,GTXPro,The New York Inquirer,Won,2017-09-22,2017-12-23,4976
Q46QSEGT,Darcel Schlecht,GTXPro,Gogozoom,Lost,2017-09-22,2017-10-03,0
DT0ZJ9Z2,Darcel Schlecht,GTXPro,Inity,Won,2017-09-22,2017-12-24,4991
55ZNV61S,Donn Cantrell,GTX Basic,Bioplex,Lost,2017-09-22,2017-10-04,0
6PQS93V2,Donn Cantrell,GTXPro,Vehement Capital Partners,Won,2017-09-22,2017-10-04,5868
1LHU0876,Elease Gluck,MG Advanced,Labdrill,Engaging,2017-09-22,,
V929BUUS,Gladys Colclough,GTX Plus Basic,Isdom,Lost,2017-09-22,2017-12-21,0
LDYYOH6W,Gladys Colclough,GTXPro,Bioholding,Won,2017-09-22,2017-11-24,4938
4MFY8UXP,Gladys Colclough,MG Advanced,Ron-tech,Won,2017-09-22,2017-12-14,3772
EBJMZ5VE,James Ascencio,GTX Plus Pro,Cheers,Won,2017-09-22,2017-10-02,5784
CMXOTVL7,Jonathan Berthelot,GTXPro,Conecom,Won,2017-09-22,2017-10-02,3485
9XF2B7RS,Kami Bicknell,GTX Basic,Fasehatice,Won,2017-09-22,2017-09-28,675
WHV85GOQ,Kary Hendrixson,GTX Basic,Sonron,Lost,2017-09-22,2017-11-28,0
MXJAH0R5,Maureen Marcano,MG Special,Plusstrip,Lost,2017-09-22,2017-11-28,0
OXW7DBDT,Rosalina Dieter,GTX Plus Basic,Doncon,Lost,2017-09-22,2017-11-02,0
W5EGDYPK,Rosalina Dieter,MG Special,Newex,Won,2017-09-22,2017-10-01,55
C13104YM,Versie Hillebrand,MG Special,Toughzap,Lost,2017-09-22,2017-12-16,0
1GA3AFTX,Versie Hillebrand,MG Advanced,Rangreen,Lost,2017-09-22,2017-12-12,0
389D515R,Versie Hillebrand,GTX Plus Pro,Inity,Won,2017-09-22,2017-10-01,5775
2751GWVC,Vicki Laflamme,GTX Basic,Hottechi,Won,2017-09-22,2017-11-18,651
0UFUDIYT,Vicki Laflamme,GTX Basic,Scotfind,Won,2017-09-22,2017-11-22,570
Y3QBGJLM,Vicki Laflamme,MG Special,Blackzim,Won,2017-09-22,2017-12-30,54
O7U4I96P,Vicki Laflamme,MG Special,Scotfind,Won,2017-09-22,2017-09-29,47
Q0R3ZBNT,Wilburn Farren,MG Special,Silis,Won,2017-09-22,2017-11-08,56
FGUWP1NF,Boris Faz,GTX Plus Basic,Vehement Capital Partners,Lost,2017-09-23,2017-10-05,0
DH8R6PK5,Darcel Schlecht,GTXPro,Rangreen,Lost,2017-09-23,2017-12-12,0
ZKFWTRRT,Darcel Schlecht,GTXPro,Bioholding,Won,2017-09-23,2017-09-30,4422
941SDVVZ,Darcel Schlecht,GTXPro,Hottechi,Won,2017-09-23,2017-10-02,5357
ODINSHYF,Gladys Colclough,MG Special,Bioholding,Lost,2017-09-23,2017-10-01,0
0TICPBMF,Gladys Colclough,GTX Plus Basic,Conecom,Won,2017-09-23,2017-09-27,1047
WANX7LM0,Gladys Colclough,GTXPro,Ron-tech,Won,2017-09-23,2017-12-29,5013
9F2MDA5R,Hayden Neloms,MG Advanced,Finjob,Won,2017-09-23,2017-09-25,3197
JUKJ3RAB,Jonathan Berthelot,GTX Plus Basic,Inity,Lost,2017-09-23,2017-10-05,0
YD3D41E0,Jonathan Berthelot,GTX Plus Basic,Zumgoity,Won,2017-09-23,2017-10-02,1127
K2NPVZL8,Kami Bicknell,GTX Basic,,Engaging,2017-09-23,,
7FLPKZN7,Kami Bicknell,GTXPro,Kan-code,Engaging,2017-09-23,,
RX8711KI,Kami Bicknell,GTX Basic,Plexzap,Won,2017-09-23,2017-12-24,468
F3BJAMUL,Kami Bicknell,MG Special,Rantouch,Won,2017-09-23,2017-11-19,55
HZS2YVRN,Kary Hendrixson,MG Special,Finjob,Won,2017-09-23,2017-10-01,57
W3B077GY,Lajuana Vencill,MG Special,Zumgoity,Lost,2017-09-23,2017-11-07,0
MGR0TSPK,Lajuana Vencill,GTX Plus Basic,Rangreen,Won,2017-09-23,2017-11-27,946
TEF07JM6,Markita Hansen,GTX Basic,Xx-holding,Lost,2017-09-23,2017-10-02,0
N8SVXI48,Maureen Marcano,GTX Basic,Zoomit,Lost,2017-09-23,2017-11-14,0
VG1WQW88,Maureen Marcano,MG Special,Golddex,Lost,2017-09-23,2017-11-06,0
MEKVHSCB,Moses Frase,MG Special,Dontechi,Lost,2017-09-23,2017-11-27,0
PBJ62FC3,Rosie Papadopoulos,GTXPro,Massive Dynamic,Lost,2017-09-23,2017-10-05,0
3Q15OHQB,Vicki Laflamme,MG Advanced,,Engaging,2017-09-23,,
O04P1WN6,Vicki Laflamme,GTXPro,Hottechi,Won,2017-09-23,2017-12-17,4415
600FP406,Violet Mclelland,MG Special,Bioplex,Won,2017-09-23,2017-10-02,60
2EFTTOAV,Zane Levy,GTX Plus Pro,Green-Plus,Won,2017-09-23,2017-10-01,5865
DDXFIBEY,Anna Snelling,GTX Plus Pro,Treequote,Lost,2017-09-24,2017-11-23,0
5BRWXIU3,Anna Snelling,MG Special,Codehow,Lost,2017-09-24,2017-11-27,0
WN9ZY701,Boris Faz,GTX Plus Basic,Kan-code,Lost,2017-09-24,2017-12-14,0
DA8D04ED,Cecily Lampkin,MG Advanced,Globex Corporation,Lost,2017-09-24,2017-10-04,0
WLQC2XK4,Cecily Lampkin,MG Special,Rundofase,Won,2017-09-24,2017-10-02,54
A4CVM3PM,Corliss Cosme,GTXPro,Opentech,Won,2017-09-24,2017-12-27,5069
CNLE5EJ2,Daniell Hammack,GTX Plus Pro,Konex,Won,2017-09-24,2017-10-05,5378
D3HUUVPL,Daniell Hammack,GTXPro,Mathtouch,Won,2017-09-24,2017-12-04,5255
2UNDAQZ2,Darcel Schlecht,GTX Plus Basic,Domzoom,Lost,2017-09-24,2017-10-04,0
R2E45IQ8,Darcel Schlecht,GTX Plus Pro,Conecom,Won,2017-09-24,2017-10-03,5144
UX0H8B3W,Donn Cantrell,GTX Plus Pro,Donware,Lost,2017-09-24,2017-11-16,0
VM0A3057,James Ascencio,GTX Plus Pro,Plusstrip,Won,2017-09-24,2017-10-03,5527
DX9CCI9C,Kary Hendrixson,MG Advanced,Nam-zim,Lost,2017-09-24,2017-12-19,0
8SE1W979,Lajuana Vencill,GTX Basic,Hottechi,Lost,2017-09-24,2017-10-02,0
L6AOARQ9,Lajuana Vencill,GTX Basic,dambase,Won,2017-09-24,2017-12-21,452
I83GQQHA,Markita Hansen,MG Advanced,Kan-code,Lost,2017-09-24,2017-10-05,0
10984DDU,Moses Frase,GTX Plus Pro,Toughzap,Won,2017-09-24,2017-12-28,7300
JQVW0KJV,Versie Hillebrand,MG Special,Genco Pura Olive Oil Company,Lost,2017-09-24,2017-11-09,0
UWZHNMR4,Vicki Laflamme,GTX Plus Pro,Blackzim,Won,2017-09-24,2017-11-26,5196
TRET6F45,Vicki Laflamme,GTX Plus Pro,Faxquote,Won,2017-09-24,2017-12-26,5624
8DDC9RLE,Vicki Laflamme,MG Advanced,J-Texon,Won,2017-09-24,2017-12-15,4110
TFGYLK6C,Anna Snelling,GTX Basic,Inity,Lost,2017-09-25,2017-10-04,0
4YXXI2OI,Anna Snelling,MG Special,Codehow,Won,2017-09-25,2017-12-18,53
3C7A75LH,Cassey Cress,GTXPro,Massive Dynamic,Won,2017-09-25,2017-09-27,5727
02LUGFJS,Cassey Cress,GTXPro,Plussunin,Won,2017-09-25,2017-09-28,4308
KPF0GREK,Cassey Cress,MG Advanced,Plussunin,Won,2017-09-25,2017-12-09,3329
HEG2JK9Y,Daniell Hammack,GTX Plus Basic,Kinnamplus,Lost,2017-09-25,2017-10-03,0
1ZCAL93A,Darcel Schlecht,GTX Plus Pro,Hottechi,Lost,2017-09-25,2017-10-04,0
5NW6HK74,Elease Gluck,MG Special,Doncon,Lost,2017-09-25,2017-10-04,0
EJVD09HQ,James Ascencio,MG Special,Betasoloin,Engaging,2017-09-25,,
7WFASDCZ,Jonathan Berthelot,GTX Basic,Gogozoom,Lost,2017-09-25,2017-10-03,0
7XNX75LI,Jonathan Berthelot,GTX Plus Pro,Dontechi,Lost,2017-09-25,2017-12-08,0
RAUWH0GP,Kami Bicknell,GTX Plus Pro,Labdrill,Won,2017-09-25,2017-11-27,6105
I86I0TJG,Kary Hendrixson,GTX Basic,Xx-holding,Won,2017-09-25,2017-11-13,549
TFW3KAYZ,Kary Hendrixson,GTXPro,Doncon,Won,2017-09-25,2017-11-12,4828
9NH8ACMQ,Marty Freudenburg,GTX Plus Basic,Dontechi,Lost,2017-09-25,2017-10-04,0
86KARIC1,Maureen Marcano,GTX Basic,Y-corporation,Lost,2017-09-25,2017-10-03,0
N2SLAOZR,Moses Frase,GTX Basic,Finhigh,Lost,2017-09-25,2017-10-04,0
02TUKBP3,Moses Frase,MG Special,Zumgoity,Lost,2017-09-25,2017-11-30,0
KU0YOR3J,Niesha Huffines,GTX Plus Basic,Zumgoity,Won,2017-09-25,2017-10-04,1189
BRGJCWO1,Niesha Huffines,MG Special,Hottechi,Won,2017-09-25,2017-11-28,51
IEIZU3TY,Reed Clapper,GTX Plus Basic,Mathtouch,Lost,2017-09-25,2017-12-24,0
P8QXRXMR,Rosalina Dieter,GTXPro,,Engaging,2017-09-25,,
35KZ6QTP,Rosalina Dieter,MG Advanced,Xx-holding,Lost,2017-09-25,2017-10-03,0
V5ZP09PO,Versie Hillebrand,GTX Plus Basic,Dontechi,Lost,2017-09-25,2017-10-03,0
VKB9RFJT,Versie Hillebrand,MG Special,Condax,Won,2017-09-25,2017-11-20,55
Y9HHGGOQ,Versie Hillebrand,MG Special,dambase,Won,2017-09-25,2017-10-04,53
H3AEZ2BZ,Vicki Laflamme,MG Special,Plusstrip,Lost,2017-09-25,2017-10-05,0
LUXAXNBV,Wilburn Farren,GTX Plus Pro,Donquadtech,Won,2017-09-25,2017-12-09,5960
0XBMBVFP,Zane Levy,MG Advanced,Groovestreet,Won,2017-09-25,2017-10-04,3438
8KIMVD15,Anna Snelling,MG Special,Cancity,Lost,2017-09-26,2017-10-06,0
Q06QD8ZW,Anna Snelling,MG Special,Globex Corporation,Won,2017-09-26,2017-11-03,54
0SD3OBQI,Boris Faz,GTX Plus Basic,Konex,Lost,2017-09-26,2017-11-06,0
YKZFQT7K,Cassey Cress,GTX Basic,Kinnamplus,Lost,2017-09-26,2017-10-05,0
I25J5M7W,Cassey Cress,MG Advanced,Iselectrics,Lost,2017-09-26,2017-09-28,0
B2Z4BB5U,Cecily Lampkin,GTX Plus Pro,Toughzap,Lost,2017-09-26,2017-10-06,0
87ZXBDQS,Cecily Lampkin,MG Special,Isdom,Lost,2017-09-26,2017-10-07,0
3LYVAV6P,Cecily Lampkin,MG Special,Statholdings,Won,2017-09-26,2017-10-03,55
G7QIQDSA,Corliss Cosme,GTXPro,,Engaging,2017-09-26,,
7I2O2ZCR,Corliss Cosme,GTX Plus Basic,Xx-zobam,Lost,2017-09-26,2017-11-19,0
SUX7JFN7,Daniell Hammack,GTX Plus Basic,Konex,Lost,2017-09-26,2017-11-19,0
5DL7R4C3,Darcel Schlecht,GTXPro,Hottechi,Lost,2017-09-26,2017-10-03,0
61ON3Y6O,Darcel Schlecht,MG Special,Streethex,Lost,2017-09-26,2017-10-02,0
HOEKIDDI,Donn Cantrell,GTXPro,Ganjaflex,Lost,2017-09-26,2017-11-13,0
10YLM9VF,Elease Gluck,GTXPro,Sonron,Lost,2017-09-26,2017-10-09,0
LN0DF2XI,Elease Gluck,MG Special,Sonron,Won,2017-09-26,2017-11-27,48
ZNE0DAIF,Hayden Neloms,GTX Plus Basic,Hottechi,Lost,2017-09-26,2017-11-24,0
DTCHPCBB,Hayden Neloms,MG Advanced,Finjob,Won,2017-09-26,2017-12-14,3553
YID2GAED,James Ascencio,GTX Plus Pro,Xx-holding,Lost,2017-09-26,2017-10-04,0
QFKL9UK2,Kary Hendrixson,GTXPro,J-Texon,Won,2017-09-26,2017-10-05,4727
MC3OSDV0,Kary Hendrixson,MG Special,Sunnamplex,Won,2017-09-26,2017-10-02,65
C7DOYN5Y,Lajuana Vencill,GTX Basic,Rangreen,Won,2017-09-26,2017-12-25,585
JXUSPNPV,Markita Hansen,GTX Plus Basic,,Engaging,2017-09-26,,
K79T6VNV,Markita Hansen,MG Special,Plexzap,Lost,2017-09-26,2017-10-03,0
DX8R6PA4,Marty Freudenburg,GTX Plus Basic,Domzoom,Lost,2017-09-26,2017-10-03,0
FZDD9758,Marty Freudenburg,MG Advanced,Cancity,Lost,2017-09-26,2017-10-07,0
0SIFT5DE,Marty Freudenburg,MG Advanced,Rangreen,Lost,2017-09-26,2017-10-04,0
MZSCFJZS,Marty Freudenburg,GTX Plus Pro,Konmatfix,Won,2017-09-26,2017-10-07,5708
D6X5T9D4,Maureen Marcano,MG Special,Hottechi,Lost,2017-09-26,2017-10-05,0
69Z30MBF,Moses Frase,GTX Basic,Bioholding,Won,2017-09-26,2017-11-15,571
SH0BSL0Z,Moses Frase,GTX Basic,Scottech,Won,2017-09-26,2017-12-24,619
Q5E0NILP,Reed Clapper,MG Advanced,Donware,Won,2017-09-26,2017-10-03,2984
RFTDQJ0U,Rosie Papadopoulos,GTX Basic,Bioplex,Won,2017-09-26,2017-10-01,558
76NU9866,Rosie Papadopoulos,MG Special,Condax,Won,2017-09-26,2017-12-02,57
13O8NTOT,Violet Mclelland,MG Special,Initech,Won,2017-09-26,2017-11-30,61
AS3IYIRO,Anna Snelling,GTX Basic,Hottechi,Won,2017-09-27,2017-12-26,543
L1WPBDZG,Boris Faz,GTXPro,Zotware,Won,2017-09-27,2017-12-12,4125
QK98E62R,Cassey Cress,GTX Plus Pro,Ganjaflex,Won,2017-09-27,2017-12-29,5301
F9THW1PW,Corliss Cosme,GTX Basic,Kinnamplus,Won,2017-09-27,2017-10-05,495
LQJISQSD,Corliss Cosme,GTX Plus Basic,Bioplex,Won,2017-09-27,2017-10-05,955
84SZ58S9,Daniell Hammack,GTX Plus Basic,Iselectrics,Won,2017-09-27,2017-10-04,1225
Q5I9JWH7,Darcel Schlecht,GTXPro,Ron-tech,Lost,2017-09-27,2017-10-02,0
6BSKCQCX,Darcel Schlecht,GTX Basic,Conecom,Won,2017-09-27,2017-12-25,608
UKQD4DPD,Darcel Schlecht,GTXPro,Warephase,Won,2017-09-27,2017-11-13,4515
SI874ZK5,Donn Cantrell,GTXPro,Silis,Lost,2017-09-27,2017-10-06,0
6XP6FVMN,Elease Gluck,MG Advanced,Green-Plus,Won,2017-09-27,2017-12-18,3772
NDMEB0VG,Garret Kinder,MG Advanced,Kan-code,Lost,2017-09-27,2017-10-05,0
IGFQGZDK,Gladys Colclough,GTX Basic,Bioholding,Won,2017-09-27,2017-12-08,540
Y2DLFFN6,Gladys Colclough,MG Advanced,Cancity,Won,2017-09-27,2017-09-30,2800
I6UCM2J9,Gladys Colclough,MG Advanced,Stanredtax,Won,2017-09-27,2017-10-05,3250
PT0I4XSM,Hayden Neloms,GTX Plus Basic,Plexzap,Won,2017-09-27,2017-10-07,1232
X718EF6Y,Hayden Neloms,MG Advanced,Hatfan,Won,2017-09-27,2017-10-04,2811
FSYTM6YE,James Ascencio,GTXPro,,Engaging,2017-09-27,,
VUAFV8SS,James Ascencio,GTX Plus Basic,Lexiqvolax,Won,2017-09-27,2017-12-07,1178
SXPV3WCV,Jonathan Berthelot,GTXPro,Treequote,Won,2017-09-27,2017-12-22,4869
9PH1EWCH,Kami Bicknell,MG Advanced,Cheers,Lost,2017-09-27,2017-12-03,0
THPCTGNI,Lajuana Vencill,GTX Plus Pro,Inity,Lost,2017-09-27,2017-10-02,0
XR4PPDOB,Lajuana Vencill,GTX Basic,Condax,Won,2017-09-27,2017-12-18,507
EK06CNRW,Lajuana Vencill,MG Advanced,Bioholding,Won,2017-09-27,2017-10-06,3681
Q25T8PKX,Markita Hansen,GTX Plus Basic,Doncon,Lost,2017-09-27,2017-10-01,0
V86S5LWV,Marty Freudenburg,GTX Plus Basic,Dontechi,Lost,2017-09-27,2017-10-02,0
K8Y7CK9T,Marty Freudenburg,GTX Plus Pro,Treequote,Won,2017-09-27,2017-10-05,5280
1LY8CAXD,Rosalina Dieter,GTK 500,Betasoloin,Engaging,2017-09-27,,
ADS3CQ4B,Rosalina Dieter,MG Special,Finjob,Won,2017-09-27,2017-11-27,50
9UBU6UW4,Versie Hillebrand,MG Special,Genco Pura Olive Oil Company,Won,2017-09-27,2017-09-29,59
ZP9HW0LH,Vicki Laflamme,MG Advanced,Kan-code,Won,2017-09-27,2017-10-03,3794
WV41OJHX,Wilburn Farren,MG Advanced,Ganjaflex,Won,2017-09-27,2017-10-03,3786
FTUJY4FP,Cassey Cress,GTX Plus Basic,Condax,Lost,2017-09-28,2017-10-07,0
ORBIW519,Donn Cantrell,MG Advanced,Plussunin,Lost,2017-09-28,2017-12-19,0
369V78M2,Donn Cantrell,GTXPro,Mathtouch,Won,2017-09-28,2017-10-07,5553
